buildYear,contractTerm,contractType,dealDay,dealMonth,dealYear,deposit,excluUseAr,floor,jibun,monthlyRent,offiNm,preDeposit,preMonthlyRent,sggCd,sggNm,umdNm,useRRRight
2003,, ,18,2,2013,"5,000",21.42,2,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2009,, ,14,2,2013,"3,000",25.35,5,192,60,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,6,2,2013,"2,000",29.65,5,90-1,75,(90-1),,,11410,서대문구,대신동, 
2005,, ,7,3,2013,"1,000",41.08,7,116,95,SK리쳄블,,,11410,서대문구,합동, 
2006,, ,23,3,2013,"8,500",22.61,5,190,25,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,18,3,2013,300,25.35,12,192,73,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,11,3,2013,"3,000",26.03,2,136-7,50,(136-7),,,11410,서대문구,연희동, 
2003,, ,16,3,2013,"9,000",26.32,4,136-7,0,(136-7),,,11410,서대문구,연희동, 
2001,, ,3,3,2013,"1,000",16.2,9,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2002,, ,18,3,2013,"7,500",19.44,3,122-3,0,정연 지오빌,,,11410,서대문구,연희동, 
2003,, ,11,3,2013,"5,000",26.03,5,136-7,35,(136-7),,,11410,서대문구,연희동, 
2005,, ,22,3,2013,"8,000",19.01,5,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,30,3,2013,"3,000",29.56,4,465,45,충정리시온,,,11410,서대문구,충정로3가, 
2004,, ,27,3,2013,"4,000",19.26,5,97-64,40,경선파인 오피스텔,,,11410,서대문구,창천동, 
2007,, ,30,3,2013,"25,000",89.73,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2004,, ,29,3,2013,"13,000",30.24,9,20-41,0,아남오피스텔,,,11410,서대문구,창천동, 
2002,, ,2,3,2013,"1,000",20.67,5,100-15,44,브라운 힐,,,11410,서대문구,연희동, 
2004,, ,21,3,2013,"6,500",18.7,9,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2006,, ,10,3,2013,"9,500",22.61,3,190,10,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,11,3,2013,"9,500",27.48,7,136-7,0,(136-7),,,11410,서대문구,연희동, 
2006,, ,9,3,2013,"9,000",44.52,2,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2004,, ,6,3,2013,"1,000",19.95,2,188-3,50,(188-3),,,11410,서대문구,연희동, 
2006,, ,2,3,2013,"7,000",19.4,6,190,25,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2002,, ,1,3,2013,"2,000",20.39,2,121-4,55,오벨리스크,,,11410,서대문구,연희동, 
2005,, ,9,4,2013,"5,000",33.71,6,29-81,55,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2009,, ,11,4,2013,"5,000",25.35,5,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2001,, ,12,4,2013,"2,000",16.2,6,212-2,40,연희소프트빌,,,11410,서대문구,연희동, 
2007,, ,18,4,2013,"32,000",115.53,10,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2007,, ,19,4,2013,"23,000",116.97,3,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,9,4,2013,"9,000",22.61,3,190,22,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,30,4,2013,500,17.6,5,78-4,55,시아 루비움,,,11410,서대문구,연희동, 
2004,, ,10,4,2013,"11,000",44.22,9,490,0,홍익사랑,,,11410,서대문구,창천동, 
2006,, ,18,4,2013,"24,000",61.73,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2002,, ,6,4,2013,"3,000",19.44,6,122-3,40,정연 지오빌,,,11410,서대문구,연희동, 
2002,, ,21,4,2013,500,13.33,7,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2004,13.04~15.04,신규,8,4,2013,"8,000",19.38,2,97-64,0,경선파인 오피스텔,,,11410,서대문구,창천동, 
2004,, ,11,4,2013,"1,000",28.5,9,20-41,70,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,25,4,2013,500,17.16,8,78-4,55,시아 루비움,,,11410,서대문구,연희동, 
2007,, ,13,4,2013,"22,000",86.17,6,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,22,4,2013,"9,000",26.03,6,136-7,0,(136-7),,,11410,서대문구,연희동, 
2006,, ,3,4,2013,"6,000",19.4,8,190,38,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,6,4,2013,"1,000",28.5,11,20-41,70,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,7,5,2013,"1,500",21.75,8,343-1,38,선정오피스텔,,,11410,서대문구,북가좌동, 
2002,14.05~15.05,신규,14,5,2013,500,13.33,4,92-7,40,창천오피스텔,,,11410,서대문구,창천동, 
2007,, ,8,5,2013,"23,000",85.25,2,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,20,5,2013,"13,500",25.35,5,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,16,5,2013,"9,000",26.03,4,136-7,0,(136-7),,,11410,서대문구,연희동, 
2006,, ,16,5,2013,"9,000",44.52,3,169-3,0,드리밍 아파트,,,11410,서대문구,연희동, 
2009,, ,20,5,2013,"13,500",22.72,19,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,8,5,2013,"8,000",26.32,7,136-7,10,(136-7),,,11410,서대문구,연희동, 
2002,, ,25,5,2013,500,14.11,6,92-7,40,창천오피스텔,,,11410,서대문구,창천동, 
2004,, ,6,5,2013,"1,000",24.87,7,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2004,, ,13,5,2013,"10,000",38.5,8,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2003,, ,23,5,2013,"10,000",26.03,5,136-7,0,(136-7),,,11410,서대문구,연희동, 
2002,, ,6,5,2013,"5,500",20.39,4,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2007,, ,1,5,2013,"24,000",115.53,7,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2004,, ,6,5,2013,"2,000",19.81,3,103-6,47,라이온스톤,,,11410,서대문구,연희동, 
2002,, ,1,5,2013,500,20.67,2,100-15,48,브라운 힐,,,11410,서대문구,연희동, 
2003,, ,2,5,2013,"4,500",17.34,3,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2006,, ,17,6,2013,"8,200",19.4,10,190,12,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2005,, ,25,6,2013,"1,000",33.12,14,27-20,95,신촌가이아,,,11410,서대문구,대현동, 
2003,, ,8,6,2013,"6,000",25.53,4,88-11,0,정연지오빌ll,,,11410,서대문구,연희동, 
2009,, ,23,6,2013,"15,000",56.12,9,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2003,, ,1,6,2013,"8,000",18.9,5,188-57,0,(188-57),,,11410,서대문구,연희동, 
2007,, ,30,6,2013,"29,000",115.53,6,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2004,, ,26,6,2013,"1,000",20.52,5,188-3,55,(188-3),,,11410,서대문구,연희동, 
2006,, ,18,6,2013,"10,500",22.61,3,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,21,6,2013,"8,000",19.26,4,97-64,0,경선파인 오피스텔,,,11410,서대문구,창천동, 
2003,, ,21,6,2013,"1,000",15.94,6,80-7,48,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,1,6,2013,"8,000",26.32,5,136-7,10,(136-7),,,11410,서대문구,연희동, 
2009,, ,25,6,2013,"1,000",25.35,8,192,65,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,23,6,2013,"3,000",15.94,5,80-7,33,파라다이스텔에스비,,,11410,서대문구,연희동, 
2003,, ,19,6,2013,"3,000",15.84,3,446-270,0,(446-270),,,11410,서대문구,연희동, 
2004,, ,8,6,2013,"1,500",21.75,6,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2005,, ,13,6,2013,"1,000",16.83,7,218-1,60,연희체스트빌,,,11410,서대문구,연희동, 
2002,, ,1,6,2013,"1,000",17.82,4,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2007,, ,17,6,2013,"10,800",28.79,5,194-30,10,브라운스톤 연희,,,11410,서대문구,연희동, 
2004,, ,5,6,2013,"2,000",17.16,3,78-4,30,시아 루비움,,,11410,서대문구,연희동, 
2003,, ,3,6,2013,"9,000",26.03,2,136-7,0,(136-7),,,11410,서대문구,연희동, 
2009,, ,8,7,2013,"15,000",56.12,6,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2005,, ,20,7,2013,"1,000",16.83,9,218-1,57,연희체스트빌,,,11410,서대문구,연희동, 
2006,, ,19,7,2013,"15,000",30.86,3,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,13,7,2013,"4,000",19.01,4,103-7,35,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,29,7,2013,"3,000",19.38,4,97-64,50,경선파인 오피스텔,,,11410,서대문구,창천동, 
2003,, ,26,7,2013,"7,500",22.23,3,88-11,0,정연지오빌ll,,,11410,서대문구,연희동, 
2004,, ,18,7,2013,"1,000",24.84,4,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2007,, ,29,7,2013,"39,000",64.41,7,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2003,, ,9,7,2013,"3,000",19.42,2,188-57,35,(188-57),,,11410,서대문구,연희동, 
2007,, ,16,7,2013,"3,000",97.65,12,194-30,150,브라운스톤 연희,,,11410,서대문구,연희동, 
2009,, ,22,7,2013,"13,500",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,6,7,2013,500,15.94,7,80-7,55,파라다이스텔에스비,,,11410,서대문구,연희동, 
2004,13.08~14.08,신규,26,7,2013,"1,000",27.21,10,45-5,70,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2009,, ,26,7,2013,"14,000",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2001,, ,10,7,2013,"1,000",16.2,6,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2005,, ,26,7,2013,"4,000",20.4,2,218-1,40,연희체스트빌,,,11410,서대문구,연희동, 
2009,, ,26,7,2013,"6,000",25.35,19,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2006,, ,20,7,2013,"8,000",28.34,5,90-1,30,(90-1),,,11410,서대문구,대신동, 
2002,, ,8,7,2013,"3,000",19.44,2,122-3,30,정연 지오빌,,,11410,서대문구,연희동, 
2004,, ,17,7,2013,"7,500",28.13,8,343-1,0,선정오피스텔,,,11410,서대문구,북가좌동, 
2006,, ,14,7,2013,"18,000",50.26,6,90-1,0,(90-1),,,11410,서대문구,대신동, 
2002,, ,17,7,2013,"8,000",20.39,2,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2004,13.07~15.07,신규,16,7,2013,"5,000",20.52,4,97-64,30,경선파인 오피스텔,,,11410,서대문구,창천동, 
1991,, ,6,7,2013,"7,000",33.7,4,343,5,(343),,,11410,서대문구,연희동, 
2002,, ,5,8,2013,"1,000",25.73,4,76-24,50,(76-24),,,11410,서대문구,연희동, 
2009,, ,7,8,2013,300,25.35,15,192,73,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2002,, ,2,8,2013,500,13.33,4,92-7,45,창천오피스텔,,,11410,서대문구,창천동, 
2003,, ,19,8,2013,400,21.42,1,396-25,46,동림오벨리스크,,,11410,서대문구,홍은동, 
2002,, ,17,8,2013,"1,000",20.67,7,100-15,44,브라운 힐,,,11410,서대문구,연희동, 
2005,, ,3,8,2013,"5,000",16.83,8,218-1,25,연희체스트빌,,,11410,서대문구,연희동, 
2006,, ,17,8,2013,"8,500",19.4,4,190,16,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2001,, ,14,8,2013,"1,000",16.2,8,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2002,, ,21,8,2013,"1,000",19.44,5,122-3,55,정연 지오빌,,,11410,서대문구,연희동, 
2009,, ,29,8,2013,"16,000",56.12,5,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2006,, ,20,8,2013,"2,000",50.26,6,90-1,110,(90-1),,,11410,서대문구,대신동, 
2007,, ,29,8,2013,"5,000",115.53,5,340-27,120,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,13,8,2013,"11,000",25.04,2,136-7,0,(136-7),,,11410,서대문구,연희동, 
2001,, ,21,8,2013,"1,000",16.2,9,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2005,, ,9,8,2013,"1,000",16.83,8,218-1,57,연희체스트빌,,,11410,서대문구,연희동, 
2004,13.08~15.08,신규,17,8,2013,"1,000",21.09,5,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2002,, ,27,8,2013,"6,000",20.39,5,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2006,, ,9,8,2013,"10,200",19.4,2,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2002,, ,24,8,2013,"2,000",20.39,3,121-4,40,오벨리스크,,,11410,서대문구,연희동, 
2002,, ,10,8,2013,"7,000",20.39,4,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2002,, ,23,8,2013,300,20.72,2,100-15,50,브라운 힐,,,11410,서대문구,연희동, 
2004,, ,15,8,2013,"5,000",27.31,2,97-64,50,경선파인 오피스텔,,,11410,서대문구,창천동, 
2003,, ,7,8,2013,"2,000",18.9,2,188-57,45,(188-57),,,11410,서대문구,연희동, 
2007,, ,6,8,2013,"23,500",89.73,1,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2004,, ,16,8,2013,"1,000",17.16,5,78-4,50,시아 루비움,,,11410,서대문구,연희동, 
2007,, ,16,8,2013,"30,000",115.53,11,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,5,8,2013,"10,000",26.03,3,136-7,0,(136-7),,,11410,서대문구,연희동, 
2004,, ,9,8,2013,"8,000",19.26,3,97-64,0,경선파인 오피스텔,,,11410,서대문구,창천동, 
2004,, ,6,9,2013,"2,000",24.29,7,45-5,60,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2009,, ,26,9,2013,"15,000",56.12,8,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2003,, ,24,9,2013,"2,000",17.34,1,396-25,20,동림오벨리스크,,,11410,서대문구,홍은동, 
2003,, ,26,9,2013,"3,000",19.24,11,80-7,30,파라다이스텔에스비,,,11410,서대문구,연희동, 
2005,, ,13,9,2013,"1,000",29.13,14,29-81,75,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2001,, ,14,9,2013,"1,000",16.2,7,212-2,45,연희소프트빌,,,11410,서대문구,연희동, 
2001,, ,7,9,2013,"3,000",16.2,2,212-2,30,연희소프트빌,,,11410,서대문구,연희동, 
2005,, ,7,9,2013,"12,000",26.34,9,29-81,0,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2003,, ,5,9,2013,"8,000",26.03,6,136-7,20,(136-7),,,11410,서대문구,연희동, 
2005,, ,3,9,2013,"8,000",19.01,6,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2007,, ,14,10,2013,"25,000",58.57,9,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2007,, ,4,10,2013,"31,000",97.65,7,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2007,, ,2,10,2013,"25,000",115.53,4,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2003,, ,16,10,2013,"19,000",98.61,2,274-99,0,홍은그린아파트,,,11410,서대문구,홍은동, 
2002,, ,31,10,2013,"2,000",19.44,4,122-3,40,정연 지오빌,,,11410,서대문구,연희동, 
2009,, ,14,10,2013,300,25.35,15,192,73,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2007,, ,12,10,2013,"40,000",97.65,11,194-30,0,브라운스톤 연희,,,11410,서대문구,연희동, 
2006,, ,14,10,2013,"1,000",37.15,5,117,80,충정로대우디오빌,,,11410,서대문구,합동, 
2005,, ,19,10,2013,"2,000",26.64,6,27-20,60,신촌가이아,,,11410,서대문구,대현동, 
2006,, ,30,10,2013,"9,300",19.4,5,190,10,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,31,10,2013,"9,000",27.48,6,136-7,15,(136-7),,,11410,서대문구,연희동, 
2003,, ,29,10,2013,"4,000",24.48,5,396-25,19,동림오벨리스크,,,11410,서대문구,홍은동, 
2004,, ,28,10,2013,"1,000",21.75,5,343-1,40,선정오피스텔,,,11410,서대문구,북가좌동, 
2009,, ,12,10,2013,"13,500",25.35,5,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,1,10,2013,"8,000",18.9,2,188-57,0,(188-57),,,11410,서대문구,연희동, 
2009,, ,5,10,2013,"5,000",25.35,18,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2005,, ,27,11,2013,"1,000",26.22,15,29-81,50,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2007,, ,30,11,2013,"33,000",115.53,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2009,, ,9,11,2013,"14,500",56.12,6,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2004,, ,14,11,2013,"3,000",19.81,5,103-6,37,라이온스톤,,,11410,서대문구,연희동, 
2006,, ,28,11,2013,"16,300",29.26,5,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2006,, ,23,11,2013,"9,800",19.4,3,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,30,11,2013,"19,000",81.24,2,164,0,천지인에이동,,,11410,서대문구,홍은동, 
2005,, ,30,11,2013,"3,000",41.57,3,116,80,SK리쳄블,,,11410,서대문구,합동, 
2004,, ,30,11,2013,"1,000",24.29,4,45-5,65,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2002,, ,11,11,2013,"2,000",20.67,4,100-15,35,브라운 힐,,,11410,서대문구,연희동, 
2009,, ,9,11,2013,"14,500",25.35,18,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,30,11,2013,"9,000",25.04,7,136-7,0,(136-7),,,11410,서대문구,연희동, 
2004,, ,18,11,2013,"1,000",28.5,13,20-41,65,아남오피스텔,,,11410,서대문구,창천동, 
2007,, ,16,11,2013,"25,000",86.17,5,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2005,13.11~14.11,신규,16,11,2013,"5,000",24.92,13,29-81,35,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2009,, ,27,11,2013,"13,500",25.35,10,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2003,, ,2,11,2013,"7,500",25.53,2,88-11,0,정연지오빌ll,,,11410,서대문구,연희동, 
2004,, ,2,11,2013,"13,000",28.5,15,20-41,0,아남오피스텔,,,11410,서대문구,창천동, 
2004,, ,6,11,2013,"1,000",17.6,8,78-4,50,시아 루비움,,,11410,서대문구,연희동, 
2002,, ,8,11,2013,"9,000",20.39,2,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2003,, ,5,11,2013,"7,000",26.32,5,136-7,20,(136-7),,,11410,서대문구,연희동, 
2001,, ,10,12,2013,500,16.2,8,212-2,50,연희소프트빌,,,11410,서대문구,연희동, 
2002,, ,10,12,2013,"1,000",25.73,6,76-24,50,(76-24),,,11410,서대문구,연희동, 
2007,, ,4,12,2013,"23,000",115.53,8,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,9,12,2013,"17,500",37.15,10,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2003,, ,24,12,2013,"10,000",26.03,2,136-7,0,(136-7),,,11410,서대문구,연희동, 
2014,, ,24,12,2013,"7,000",26.82,9,104-5,50,신촌푸르지오시티,,,11410,서대문구,대현동, 
2014,14.01~15.01,신규,16,12,2013,"10,000",27.66,5,104-5,30,신촌푸르지오시티,,,11410,서대문구,대현동, 
2007,, ,23,12,2013,"24,000",116.97,1,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2007,, ,6,12,2013,"3,000",87.59,7,340-27,150,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,28,12,2013,"10,000",22.61,5,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,26,12,2013,"5,000",26.03,7,136-7,35,(136-7),,,11410,서대문구,연희동, 
2005,, ,20,12,2013,"8,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2006,, ,7,12,2013,"14,000",28.5,14,20-51,0,신영스카이텔,,,11410,서대문구,창천동, 
2004,, ,26,12,2013,"2,000",24.29,3,45-5,55,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2004,14.01~15.01,신규,18,12,2013,"1,000",31.15,7,45-5,80,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2006,, ,14,12,2013,"10,000",22.61,10,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,21,12,2013,"16,000",30.86,13,117,0,충정로대우디오빌,,,11410,서대문구,합동, 
2004,, ,19,12,2013,"1,000",19.38,3,97-64,60,경선파인 오피스텔,,,11410,서대문구,창천동, 
2006,, ,31,12,2013,"9,500",22.61,4,190,5,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2009,, ,30,12,2013,"12,000",49.55,1,165-2,0,코지펠리스,,,11410,서대문구,홍은동, 
2003,, ,13,12,2013,"10,000",26.32,3,136-7,0,(136-7),,,11410,서대문구,연희동, 
2002,, ,7,12,2013,"3,000",13.33,3,92-7,20,창천오피스텔,,,11410,서대문구,창천동, 
2001,, ,14,12,2013,"1,500",16.2,10,212-2,45,연희소프트빌,,,11410,서대문구,연희동, 
2009,, ,22,12,2013,"15,500",28.82,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,20,12,2013,"3,000",19.81,6,103-6,37,라이온스톤,,,11410,서대문구,연희동, 
2004,, ,19,12,2013,"4,000",28.4,3,45-5,50,이화인비따레오피스텔,,,11410,서대문구,대현동, 
2001,, ,17,12,2013,500,16.2,5,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2007,, ,4,12,2013,"26,000",115.53,7,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2007,, ,7,12,2013,"1,000",28.79,4,194-30,80,브라운스톤 연희,,,11410,서대문구,연희동, 
2004,, ,17,12,2013,"8,000",19.89,3,97-64,0,경선파인 오피스텔,,,11410,서대문구,창천동, 
2003,, ,3,12,2013,"4,500",17.34,5,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2003,, ,16,12,2013,"4,000",25.04,4,136-7,45,(136-7),,,11410,서대문구,연희동, 
2009,, ,14,12,2013,"5,000",25.35,4,192,40,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,10,12,2013,"13,000",25.35,9,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2009,, ,6,12,2013,"15,000",28.82,14,192,0,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2004,, ,4,12,2013,"3,000",19.38,4,97-64,50,경선파인 오피스텔,,,11410,서대문구,창천동, 
2005,, ,9,1,2014,"8,000",19.01,1,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2004,, ,25,1,2014,"1,000",19.04,4,188-3,55,(188-3),,,11410,서대문구,연희동, 
2004,, ,14,1,2014,"2,000",20.52,6,97-64,60,경선파인 오피스텔,,,11410,서대문구,창천동, 
2006,, ,28,1,2014,"2,000",25.69,4,90-1,68,(90-1),,,11410,서대문구,대신동, 
2005,, ,10,1,2014,"2,000",24.15,3,218-1,70,연희체스트빌,,,11410,서대문구,연희동, 
2004,, ,6,1,2014,"6,000",19.26,2,97-64,25,경선파인 오피스텔,,,11410,서대문구,창천동, 
2006,, ,28,1,2014,"9,000",19.4,7,190,10,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2006,, ,2,1,2014,"2,000",26.15,5,90-1,70,(90-1),,,11410,서대문구,대신동, 
2004,, ,18,1,2014,"12,500",28.5,15,20-41,0,아남오피스텔,,,11410,서대문구,창천동, 
2003,, ,28,1,2014,"2,000",22.95,4,396-24,30,현상준건물,,,11410,서대문구,홍은동, 
2004,, ,14,1,2014,"2,000",27.31,1,97-64,80,경선파인 오피스텔,,,11410,서대문구,창천동, 
2003,, ,18,1,2014,"8,000",18.9,3,188-57,0,(188-57),,,11410,서대문구,연희동, 
2003,, ,8,1,2014,"2,000",19.94,7,188-57,50,(188-57),,,11410,서대문구,연희동, 
2001,, ,23,1,2014,500,16.2,4,212-2,55,연희소프트빌,,,11410,서대문구,연희동, 
2004,, ,11,1,2014,"2,000",19.81,4,103-6,47,라이온스톤,,,11410,서대문구,연희동, 
2006,, ,20,1,2014,"9,500",22.61,7,190,12,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2004,, ,10,1,2014,"7,000",19.25,7,78-4,0,시아 루비움,,,11410,서대문구,연희동, 
2005,, ,18,1,2014,"1,000",31.41,15,29-81,83,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2014,, ,11,1,2014,"15,200",23.7,5,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,, ,13,1,2014,"5,000",26.03,2,136-7,35,(136-7),,,11410,서대문구,연희동, 
2005,, ,28,1,2014,"1,000",16.83,5,218-1,55,연희체스트빌,,,11410,서대문구,연희동, 
2006,, ,31,1,2014,"10,000",22.61,4,190,5,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2003,, ,22,1,2014,"5,000",24.48,1,396-25,0,동림오벨리스크,,,11410,서대문구,홍은동, 
2006,, ,21,1,2014,"8,500",19.4,8,190,15,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2014,14.02~16.02,신규,6,1,2014,"17,500",23.7,18,104-5,0,신촌푸르지오시티,,,11410,서대문구,대현동, 
2004,, ,25,1,2014,"2,000",19.95,7,188-3,50,(188-3),,,11410,서대문구,연희동, 
2014,, ,13,1,2014,"7,000",23.38,4,104-5,43,신촌푸르지오시티,,,11410,서대문구,대현동, 
2002,, ,14,1,2014,"7,000",20.39,5,121-4,0,오벨리스크,,,11410,서대문구,연희동, 
2005,, ,27,1,2014,"1,000",26.34,6,29-81,65,신촌 르메이에르타운5,,,11410,서대문구,창천동, 
2003,, ,12,1,2014,"6,500",15.94,4,80-7,0,파라다이스텔에스비,,,11410,서대문구,연희동, 
2009,, ,25,1,2014,"5,000",25.35,7,192,50,서대문 디오빌 오피스텔,,,11410,서대문구,충정로2가, 
2014,, ,8,1,2014,"7,000",23.7,5,104-5,40,신촌푸르지오시티,,,11410,서대문구,대현동, 
2003,14.01~15.01,갱신,18,1,2014,"3,000",26.36,2,413-126,30,(413-126),"3,000",30,11410,서대문구,연희동, 
2003,, ,2,1,2014,"3,000",18.9,5,188-57,40,(188-57),,,11410,서대문구,연희동, 
2003,, ,7,1,2014,"3,000",18.9,7,188-57,40,(188-57),,,11410,서대문구,연희동, 
2005,, ,6,1,2014,"8,000",19.01,4,103-7,0,스페이스엠,,,11410,서대문구,연희동, 
2007,, ,7,1,2014,"24,000",115.53,7,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
2006,, ,6,1,2014,"10,500",22.61,2,190,0,쎄미앙 오피스텔,,,11410,서대문구,미근동, 
2007,, ,17,2,2014,"28,000",86.17,10,340-27,0,현대싱그런,,,11410,서대문구,연희동, 
